month,day,hour,minute,temperature,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_type,dew_point,dhi,dni,fill_flag,ghi,relative_humidity,solar_zenith_angle,surface_albedo,pressure,precipitable_water,wind_direction,wind_speed,cdte,solar_azimuth_angle,0.2800_um,0.2805_um,0.2810_um,0.2815_um,0.2820_um,0.2825_um,0.2830_um,0.2835_um,0.2840_um,0.2845_um,0.2850_um,0.2855_um,0.2860_um,0.2865_um,0.2870_um,0.2875_um,0.2880_um,0.2885_um
1,2,10,0,0.75,138.0,708.0,507.0,0.0,6.3,138.0,708.0,0.0,0.5095477386934674,21.44,58.61,0.12,1013.0,0.9,296.0,0.3484848484848484,0.9891990403420904,226.07990521282727,1.1826503505796153e-18,1.7660221527075138e-17,7.067126330687762e-17,1.1351715142862868e-15,6.117354402006866e-15,1.8344164290325257e-14,5.866301128606788e-14,9.994679069121873e-14,1.2621517128026078e-12,3.233616320838366e-12,6.767193072582869e-12,3.013094659119419e-11,1.0393202206054047e-10,4.6073046132816364e-10,1.274642953941834e-09,4.289400472565565e-09,1.6790957513581905e-08,4.4893926761657176e-08
1,2,11,0,0.6388888888888888,108.0,559.0,303.0,0.0,8.6,108.0,559.0,0.0,0.3045226130653267,27.46,69.59,0.12,1013.0,0.9,299.0,0.39393939393939387,0.986688790318342,235.38421613323123,3.376645707328892e-19,5.047432804143936e-18,2.0209644654027786e-17,3.249704629475966e-16,1.7526495400774844e-15,5.259147638284038e-15,1.6831835662282456e-14,2.86886605833138e-14,3.628262837151939e-13,9.302269545369108e-13,1.9487159919477654e-12,8.685976740331438e-12,2.9979713374613794e-11,1.3302686463860148e-10,3.6833798963122177e-10,1.240830723157906e-09,4.863226685375995e-09,1.3013860969230767e-08
1,2,12,0,0.3819444444444444,52.0,271.0,92.0,0.0,10.7,52.0,271.0,0.0,0.09246231155778896,39.11,81.66,0.12,1014.0,1.0,304.0,0.3636363636363636,0.9512161150231132,242.19865404300853,2.1400691769394097e-19,3.223097521547012e-18,1.2890835718013494e-17,2.0434610396109367e-16,1.0997620200433098e-15,3.294230329100646e-15,1.0627674771305511e-14,1.809266896316088e-14,2.2526523274645486e-13,5.825077268004798e-13,1.216397129611708e-12,5.341026434063478e-12,1.860594810423967e-11,8.226534113392363e-11,2.2698698578686188e-10,7.614376770512988e-10,2.9670551161063542e-09,7.91112434085052e-09
1,2,13,0,0.27083333333333326,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,46.15,-9999.0,0.12,1015.0,1.0,318.0,0.39393939393939387,0.0,247.3253630660541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,14,0,0.21527777777777768,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,50.78,-9999.0,0.12,1015.0,1.0,337.0,0.3787878787878787,0.0,251.260346465893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,15,0,0.16666666666666652,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,53.23,-9999.0,0.12,1016.0,1.0,358.0,0.3636363636363636,0.0,254.2607471703771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,16,0,0.11805555555555558,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,53.82,-9999.0,0.12,1015.0,1.0,23.0,0.33333333333333326,0.0,256.348689039943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,17,0,0.08333333333333326,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,52.81,-9999.0,0.12,1015.0,1.0,46.0,0.3030303030303029,0.0,257.0997009056919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,18,0,0.05555555555555536,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,51.03,-9999.0,0.12,1015.0,1.0,63.0,0.3030303030303029,0.0,254.1872330921676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,19,0,0.02777777777777768,0.0,0.0,0.0,0.0,9.5,0.0,0.0,1.0,0.0,49.19,-9999.0,0.12,1014.0,1.0,77.0,0.28787878787878785,0.0,217.22109828493404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
