month,day,hour,minute,temperature,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_type,dew_point,dhi,dni,fill_flag,ghi,relative_humidity,solar_zenith_angle,surface_albedo,pressure,precipitable_water,wind_direction,wind_speed,cdte,solar_azimuth_angle,0.2800_um,0.2805_um,0.2810_um,0.2815_um,0.2820_um,0.2825_um,0.2830_um,0.2835_um,0.2840_um,0.2845_um,0.2850_um,0.2855_um,0.2860_um,0.2865_um,0.2870_um,0.2875_um,0.2880_um,0.2885_um
1,2,7,0,0.6721854304635762,133.0,918.0,806.0,0.0,-6.7,133.0,918.0,0.0,0.7546816479400749,8.44,42.8,0.2,953.0,0.7,272.0,0.22388059701492535,0.9825318267989468,179.4818421306527,7.799489130017398e-18,1.167004461725179e-16,4.674821116336602e-16,7.385780499507227e-15,3.993371716641949e-14,1.1886656562165668e-13,3.8564429088092426e-13,6.517486304833387e-13,8.287492256883494e-12,2.1490334457447268e-11,4.5239918573568434e-11,2.0461522787002237e-10,7.22828164944721e-10,3.3133155579397077e-09,9.348908163203375e-09,3.297099328576026e-08,1.3764001598074894e-07,3.859415596976336e-07
1,2,8,0,0.6920529801324502,129.0,911.0,771.0,1.0,-7.0,129.0,911.0,0.0,0.7219101123595506,7.98,45.11,0.2,952.0,0.7,289.0,0.16417910447761194,0.9831331269712438,199.1420934624873,6.62997932364711e-18,9.80755216916819e-17,3.925277871150527e-16,6.254755054309541e-15,3.342001586610556e-14,1.0033418827276925e-13,3.214856238069504e-13,5.423448988046825e-13,6.834644384206077e-12,1.7621342126029486e-11,3.678235136305734e-11,1.6594846821079703e-10,5.764897836211667e-10,2.6051635587204714e-09,7.255141318923345e-09,2.5140946267855385e-08,1.0238699650346705e-07,2.833004545847121e-07
1,2,9,0,0.6920529801324502,121.0,872.0,663.0,0.0,-7.2,121.0,872.0,0.0,0.6207865168539326,7.85,51.62,0.2,951.0,0.7,317.0,0.14925373134328357,0.9847835608796248,215.47241865835505,3.478863633452323e-18,5.194827958220825e-17,2.057312867676437e-16,3.2727077964955567e-15,1.7460444061486796e-14,5.2359376027944964e-14,1.6743008676091778e-13,2.8532104277550065e-13,3.5339666692615777e-12,9.064601084939148e-12,1.8992761069269615e-11,8.382078170262794e-11,2.8937992937840767e-10,1.286583971028529e-09,3.529632586747457e-09,1.1924900717914086e-08,4.6593669712710294e-08,1.25422419384104e-07
1,2,10,0,0.6688741721854305,107.0,795.0,492.0,0.0,-7.4,107.0,795.0,0.0,0.4606741573033708,8.09,61.01,0.2,951.0,0.7,336.0,0.1791044776119403,0.9871545563434544,227.66424169896905,1.3346213104487293e-18,1.993269511978269e-17,7.895403862434153e-17,1.2560556284976593e-15,6.701898693544274e-15,2.0099605522177902e-14,6.427679084094543e-14,1.0955080738136381e-13,1.3563423719620597e-12,3.4783238746830903e-12,7.285074601283219e-12,3.212342772905746e-11,1.1086098345943086e-10,4.921551385483393e-10,1.3480230773994154e-09,4.539428461193944e-09,1.760876734142489e-08,4.7118775693634736e-08
1,2,11,0,0.5860927152317881,81.0,644.0,279.0,0.0,-4.9,81.0,644.0,0.0,0.2612359550561798,11.24,72.14,0.2,952.0,0.7,358.0,0.10447761194029849,0.9872215997148313,236.5567038612948,3.6406289249523305e-19,5.389287641740435e-18,2.1584595547377984e-17,3.439862729479439e-16,1.8379055494585392e-15,5.518456420404909e-15,1.7675900850497552e-14,2.9822649810726604e-14,3.740448407514297e-13,9.610374210219625e-13,1.994473698062708e-12,8.904365390804695e-12,3.076665949122778e-11,1.3689161324700652e-10,3.7541155489292834e-10,1.2673570572407895e-09,4.927495689276995e-09,1.3208684805648325e-08
1,2,12,0,0.45033112582781454,35.0,295.0,64.0,0.0,-5.6,35.0,295.0,0.0,0.0599250936329588,13.62,84.26,0.2,953.0,0.7,19.0,0.16417910447761194,0.9554188528322588,243.15996839386656,2.0896738013666585e-19,3.113065785899253e-18,1.2446666822963929e-17,1.95379764041125e-16,1.051036506221078e-15,3.1153500829751727e-15,1.005162113647294e-14,1.6932053933279255e-14,2.110058372273501e-13,5.399127414440505e-13,1.1157763782402858e-12,4.903894855729009e-12,1.7081382042648874e-11,7.55944168280746e-11,2.065184645270365e-10,6.929678076356584e-10,2.6747709674523555e-09,7.134970323423708e-09
1,2,13,0,0.3741721854304636,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,0.0,0.0,15.26,-9999.0,0.2,953.0,0.7,29.0,0.19402985074626863,0.0,248.20506543867933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,14,0,0.3145695364238411,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,0.0,0.0,17.04,-9999.0,0.2,954.0,0.7,38.0,0.20895522388059698,0.0,252.14633072562452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,15,0,0.26821192052980125,0.0,0.0,0.0,1.0,-5.9,0.0,0.0,0.0,0.0,18.64,-9999.0,0.2,954.0,0.7,45.0,0.20895522388059698,0.0,255.22246675991963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,16,0,0.24172185430463577,0.0,0.0,0.0,1.0,-5.8,0.0,0.0,0.0,0.0,19.7,-9999.0,0.2,954.0,0.7,52.0,0.20895522388059698,0.0,257.4528237198381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
