Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Solar Azimuth Units,Panel Tilt Units,Panel Azimuth Units,Spectral Data Units,Version
NSRDB,69977,-,-,-,16.56,75.05,0,532,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,degrees,degrees,degrees,W/m^2/um,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Si (BPR),Si (Wacker),Si (Eurosil),"GaAs (Bauhuis et al., 2009)","InGap (Gray, 2008)","InGap (McGambridge, 2011)",CdTe,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle,0.2800 um,0.2805 um,0.2810 um,0.2815 um,0.2820 um,0.2825 um,0.2830 um,0.2835 um,0.2840 um,0.2845 um,0.2850 um,0.2855 um,0.2860 um,0.2865 um,0.2870 um,0.2875 um,0.2880 um,0.2885 um
2020,7,23,7,0,29,134,859,991,6,22,512,218,3,729,66.04,3.71,0.16,944,5.7,274,2,1.019817861792034,1.0152594715868417,1.0231497767311875,1.0692304191327677,1.163453263416437,1.1556224586468142,1.0806078870043885,23.583563521954034,1.4871285443000346,90,2.578785158136404e-15,3.501128408473763e-14,1.364678218226415e-13,1.9830124943415295e-12,9.831042093433514e-12,2.8408818899422688e-11,8.633940207628773e-11,1.4223698366288607e-10,1.5611570788039674e-09,3.7479221572853195e-09,7.157055757715669e-09,2.8712849178425917e-08,9.716306501871675e-08,3.9197644103196554e-07,1.012496049026816e-06,3.0870839889068318e-06,1.0290062694454439e-05,2.5940593897258092e-05
2020,7,23,8,0,28.6,131,854,963,6,22.1,497,215,3,706,67.8,13.18,0.16,944,5.7,283,2.1,1.0215590535992423,1.016851069951619,1.0248349192017232,1.0728801143193196,1.1690260904569518,1.1613407194432477,1.084127497097103,286.9334329268488,12.626195764983166,270,8.765290994578929e-16,1.2702594357612114e-14,5.090608232363684e-14,8.045404723732914e-13,4.117652845243978e-12,1.2251740349841016e-11,3.8368725272967e-11,6.362965873081237e-11,7.578313908000828e-10,1.8753480491918226e-09,3.6960484955845076e-09,1.5367991400606207e-08,5.31855105261602e-08,2.2147941127869806e-07,5.877512087857815e-07,1.8484941318257133e-06,6.394386195412161e-06,1.6512628374510317e-05
2020,7,23,9,0,28.2,125,834,867,6,22.2,444,203,3,625,69.82,27.16,0.16,943,5.7,288,2.3,1.0240474921709242,1.0193317490870832,1.026912823372817,1.0752897328716173,1.1691869322780102,1.161939238715609,1.0858340047476134,281.5272487065165,26.689403991135464,270,3.6602618955720166e-17,5.874381644160521e-16,2.579677276225845e-15,5.607630005116378e-14,2.948685108157862e-13,9.549695241963295e-13,3.2729059285837326e-12,5.234951109438409e-12,8.1667407152252e-11,2.211902604015682e-10,4.71629263439376e-10,2.10987614782335e-09,7.93250762228163e-09,3.5941080473309275e-08,1.0383192650457121e-07,3.565372996509344e-07,1.3599992999745082e-06,3.798491361744311e-06
2020,7,23,10,0,27.7,117,792,712,6,22.3,359,181,3,495,72.66,41.25,0.16,943,5.6,291,2.4,1.0292396186693995,1.0244010220423991,1.0315429738597228,1.0808763508756427,1.1738442082297524,1.1668637605949972,1.0907746997244852,281.5567565490149,40.67039213340024,270,3.054482232841387e-18,3.3797860824428676e-17,1.6089382039055433e-16,5.510584657725116e-15,2.109977467309095e-14,7.04710395823924e-14,2.3049913974053505e-13,2.4385098556659313e-13,5.922801448055798e-12,1.5010004490266854e-11,2.8161077742635727e-11,9.75429718688619e-11,5.131966919968889e-10,2.15328440350604e-09,7.175360423152443e-09,2.432007926328266e-08,8.19012248374437e-08,2.8088161416033104e-07
2020,7,23,11,0,27.1,102,718,511,6,22.5,252,141,3,333,76.17,55.3,0.16,943,5.6,291,2.2,1.0366639858657423,1.0315552200377958,1.0381986750909413,1.0890155401131607,1.1829594541059016,1.1760265316062921,1.0983360102072468,283.09344750322424,54.583598644715984,270,9.57283528015225e-19,1.0510936669753422e-17,4.995020450576802e-17,1.7043021168581263e-15,6.454571219493402e-15,2.1452499046763467e-14,6.954674646557313e-14,7.18291198041632e-14,1.7337805075531544e-12,4.299831387994912e-12,7.752573920688553e-12,2.4304460805675143e-11,1.3467933723447496e-10,5.262153754792431e-10,1.7471162605180636e-09,5.479955419604725e-09,1.4658005564949702e-08,5.3178013099193966e-08
2020,7,23,12,0,26.2,81,572,284,6,23.1,139,79,3,167,83.02,69.22,0.16,944,5.5,290,1.6,1.0438551176643251,1.038205801717896,1.0442601902510509,1.0968681737866697,1.1957841813456085,1.187985978938871,1.1061366688830987,285.5062524395824,68.49576970013696,270,2.7213629118432244e-19,3.028396505527309e-18,1.441255398497903e-17,4.927217344439938e-16,1.8681990783702233e-15,6.224300425630996e-15,1.9897655725714844e-14,2.084238060381294e-14,5.038999710259006e-13,1.233613933714886e-12,2.221772777745276e-12,7.0662271650490635e-12,3.919746927755885e-11,1.5302125534860716e-10,5.075977152560131e-10,1.588376656019983e-09,4.242720182180953e-09,1.535733870253093e-08
2020,7,23,13,0,25,40,259,72,6,23.7,40,7,3,41,92.5,82.89,0.16,945,5.4,286,0.9,1.039899299634004,1.0319356884378195,1.0385521963672466,1.0971235776938995,1.230868295962481,1.2154479347390594,1.1116842913909568,288.744182742137,19.733371280335675,270,1.4062492235494512e-19,1.558935363912357e-18,7.30024118208001e-18,2.50690047279854e-16,9.481727291712711e-16,3.1431642395925837e-15,1.0031497488284886e-14,1.0488820419481539e-14,2.513662309811066e-13,6.128323995731965e-13,1.1005539421765612e-12,3.4341483495158252e-12,1.9205934583213054e-11,7.469437601731197e-11,2.4701862087984896e-10,7.686697878402636e-10,2.0393952965550508e-09,7.2421478614156926e-09
2020,7,23,14,0,24.5,0,0,0,6,23.6,0,0,0,0,94.62,-9999,0.16,945,5.4,282,0.8,0,0,0,0,0,0,0,293.00834163943915,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,15,0,24.1,0,0,0,6,23.5,0,0,0,0,96.22,-9999,0.16,946,5.4,276,0.8,0,0,0,0,0,0,0,298.7440226793671,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,16,0,23.8,0,0,0,6,23.3,0,0,0,0,97.04,-9999,0.16,946,5.3,268,0.8,0,0,0,0,0,0,0,306.75420213885826,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,17,0,23.5,0,0,0,8,23.1,0,0,0,0,97.88,-9999,0.16,946,5.3,257,0.9,0,0,0,0,0,0,0,318.36818508481065,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,18,0,23.2,0,0,0,8,23,0,0,0,0,98.82,-9999,0.16,945,5.2,244,1,0,0,0,0,0,0,0,335.26229042484795,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,19,0,23,0,0,0,8,22.9,0,0,0,0,99.27,-9999,0.16,944,5.2,235,1.2,0,0,0,0,0,0,0,357.49380223724205,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,20,0,22.8,0,0,0,6,22.8,0,0,0,0,99.9,-9999,0.16,944,5.2,238,1.3,0,0,0,0,0,0,0,20.42329033135036,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,21,0,22.7,0,0,0,7,22.7,0,0,0,0,99.85,-9999,0.16,944,5.2,255,1.2,0,0,0,0,0,0,0,38.585936190332404,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,22,0,22.5,0,0,0,8,22.5,0,0,0,0,100,-9999,0.16,944,5.3,265,1.2,0,0,0,0,0,0,0,51.1992409093595,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,23,0,22.4,0,0,0,8,22.3,0,0,0,0,99.67,-9999,0.16,945,5.3,266,1.3,0,0,0,0,0,0,0,59.855668696078396,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,0,0,22.2,0,0,0,8,22.2,0,0,0,0,99.86,-9999,0.16,945,5.2,262,1.3,0,0,0,0,0,0,0,66.00523959958298,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,1,0,23.1,26,153,37,8,22.4,23,0,3,23,95.56,85.73,0.16,946,5.2,260,2.4,1.0632510688194166,1.060530293029307,1.05143097771175,1.1356322559003846,1.3804890173693563,1.393666179032323,1.1348995691343475,70.55179849325901,11.56605756763112,90,1.3068609211339397e-19,1.4486255339065974e-18,6.782701358664667e-18,2.33105209710649e-16,8.804594296058304e-16,2.92197085484038e-15,9.312304858165627e-15,9.612239448448281e-15,2.3351774597500403e-13,5.691918782002785e-13,1.020634472401318e-12,3.184039905090041e-12,1.7590099592559756e-11,6.838753542578853e-11,2.288032027329773e-10,7.031763777135704e-10,1.8648323964141782e-09,6.709237674873956e-09
2020,7,24,2,0,24.4,72,532,235,8,22.1,116,64,3,136,87.21,72.15,0.16,946,5.2,261,2.8,1.0448348635459428,1.039141650219532,1.045015470593817,1.0961001690527967,1.1933281363656767,1.185230487527875,1.1053610249665409,74.00698414379099,71.47610624631288,90,2.0036636833024032e-19,2.234011565411498e-18,1.0495522348083094e-17,3.6395476868768424e-16,1.380514607501906e-15,4.601505562657223e-15,1.471389724760941e-14,1.5204264897956127e-14,3.7293104578481766e-13,9.13303919104058e-13,1.6454114733019624e-12,5.161661374511427e-12,2.8638178959232e-11,1.1180674014976244e-10,3.763319030339221e-10,1.1625766770666162e-09,3.1011520714737837e-09,1.1225998347245827e-08
2020,7,24,3,0,26.2,95,703,465,8,21.2,228,132,3,298,74.18,58.26,0.16,947,5.1,265,2.8,1.0380791388762594,1.0330899006164023,1.03943848727763,1.0883484404218369,1.1794659821653362,1.1725695136372754,1.0974121786741962,76.62506449739487,57.55213336894372,90,7.369200624408236e-19,8.092551435146426e-18,3.841283720958654e-17,1.310625169103286e-15,5.036276038090701e-15,1.6519790426345226e-14,5.3554023873779634e-14,5.5314788708743355e-14,1.3526284549453972e-12,3.3092935773522605e-12,5.9653185834507375e-12,1.869583567813849e-11,1.0370247209150426e-10,4.0439949872150516e-10,1.3625113744942094e-09,4.205258311446478e-09,1.1226725101667095e-08,4.073789039618991e-08
2020,7,24,4,0,27.8,110,788,674,8,20.4,337,177,3,464,64.26,44.23,0.16,946,5.2,275,2.6,1.0304086001605417,1.025673210873563,1.0325866329600235,1.080354462933032,1.1710257944580449,1.1641427324940306,1.0900094251991472,78.43083031655476,43.643079945853565,90,2.3506862649899433e-18,2.6198236929086842e-17,1.2300595801599152e-16,4.264670279073813e-15,1.6204893019125752e-14,5.404474165289543e-14,1.7331486046005667e-13,1.8017944736655749e-13,4.445942410270131e-12,1.0981937978703374e-11,2.0117925371348433e-11,6.596014850336658e-11,3.5934161081454895e-10,1.4576936161160309e-09,4.9425488014425104e-09,1.6032379487224372e-08,4.9711622137094394e-08,1.760429077559157e-07
2020,7,24,5,0,29,119,836,842,8,20.2,428,203,3,603,59.21,30.13,0.16,946,5.2,286,2.3,1.0248445527084482,1.0202614835722816,1.0275850895148644,1.0742650033912946,1.1654973406389386,1.1583846115835703,1.0845292592622577,79.01956976680884,29.672522667033483,90,1.3864629005590784e-17,2.0767406663768228e-16,9.382247273989911e-16,2.4916059081751867e-14,1.2157208489767593e-13,4.0481497838482767e-13,1.380346572427507e-12,2.052093402717423e-12,3.7342018122711e-11,1.0081690775962477e-10,2.1568777701129912e-10,9.642660905846126e-10,3.844964611986408e-09,1.7707760142113214e-08,5.386735791680791e-08,1.8683757024477388e-07,7.262790543433663e-07,2.1083899465745134e-06
2020,7,24,6,0,29.9,138,842,947,8,20.3,488,217,3,697,56.46,16.07,0.16,945,5.2,292,2,1.0218373365430793,1.0172448794445306,1.0250888371881095,1.071720256758354,1.1660829992624886,1.1585050248863542,1.0827980995885378,76.01410640525461,15.614709520948836,90,5.98700481202752e-16,8.872822531646738e-15,3.547781676946529e-14,5.847056199843545e-13,3.024725203507444e-12,9.082745682583308e-12,2.8763235568540928e-11,4.7771076205164006e-11,5.850200189154126e-10,1.4626073166968728e-09,2.9162898748910546e-09,1.2118816096642856e-08,4.277119539296759e-08,1.8005115300616375e-07,4.827646483230585e-07,1.5345816012834036e-06,5.371596893552386e-06,1.380609901496226e-05
2020,7,24,7,0,30.5,138,854,990,8,20.4,512,221,3,732,55.01,3.52,0.16,944,5.3,288,1.8,1.0195501194260643,1.015117028942297,1.0228836311578064,1.0674378816054102,1.1599042251776488,1.1521134583458308,1.0787299241030799,25.05003044696673,1.493577439555068,90,2.580603291440475e-15,3.5035634820646855e-14,1.3656246547191339e-13,1.9843689623623453e-12,9.837747954683337e-12,2.8428071780832824e-11,8.639770792210041e-11,1.423331772645279e-10,1.5622002090259776e-09,3.750411074863799e-09,7.161778154469453e-09,2.8731735289340877e-08,9.722672053976226e-08,3.9223200317173034e-07,1.0131540169651379e-06,3.089077565394488e-06,1.0296678985460774e-05,2.5957209662674997e-05
2020,7,24,8,0,30.5,133,853,963,6,20.5,497,217,3,708,55.32,13.13,0.16,943,5.4,276,1.6,1.0213476844730076,1.0167330846397185,1.0246279271464098,1.0715516752897285,1.1663882636282374,1.15872877168113,1.0827413382493656,286.0342904619614,12.63549123599735,270,8.883027086813144e-16,1.2731370107660164e-14,5.102116064302329e-14,8.063657639224356e-13,4.126947050583936e-12,1.2267454654674747e-11,3.8932840119901665e-11,6.377220178484588e-11,7.587964994077415e-10,1.90138949638037e-09,3.751206340963225e-09,1.540240048097779e-08,5.3252818416101126e-08,2.2176092107077262e-07,5.885015526176677e-07,1.852673313302791e-06,6.4024857028289184e-06,1.6533577489653244e-05
2020,7,24,9,0,30.2,132,822,864,8,20.6,444,205,3,626,56.57,27.15,0.16,943,5.5,261,1.7,1.0239043680956594,1.019252036822558,1.026772185455611,1.0744279961166532,1.1674048532010814,1.1601778945174444,1.0849297804131264,281.06643700422006,26.713650974215525,270,3.659897945613182e-17,5.87391930057801e-16,2.5794653034142446e-15,5.607014483161078e-14,2.9484234325073877e-13,9.548831173219693e-13,3.272616209865987e-12,5.234576316382485e-12,8.166016053860172e-11,2.2117129173560425e-10,4.715930191721793e-10,2.109736378050683e-09,7.931892841655573e-09,3.593846106929428e-08,1.0382384795879454e-07,3.565108738410634e-07,1.3599123477610302e-06,3.7982267563891066e-06
2020,7,24,10,0,29.3,121,780,708,8,20.7,359,182,3,495,59.83,41.26,0.16,943,5.6,248,1.8,1.0292413873540498,1.024402778564506,1.0315444952079,1.0808724379172852,1.1738377122178993,1.1668572810813393,1.0907706930517054,281.2369983843706,40.70798655403959,270,3.0536105232655075e-18,3.3788395800922196e-17,1.6084898142438079e-16,5.509070003395295e-15,2.1094056971181523e-14,7.045211112547991e-14,2.3043847149825195e-13,2.437887136291746e-13,5.92130604894273e-12,1.5006344311598518e-11,2.815453681408036e-11,9.752329832922363e-11,5.130858004855176e-10,2.1528635648207032e-09,7.1739955778677195e-09,2.4315987748665036e-08,8.189161646398772e-08,2.808461112387682e-07
2020,7,24,11,0,28.2,106,703,506,8,21.1,252,141,3,333,65.21,55.32,0.16,943,5.7,238,1.9,1.0366956411665487,1.0315531755719858,1.0382276137852489,1.089468121592794,1.1839904018704621,1.1770447149029175,1.0988150316815493,282.8378751462765,54.63233983619414,270,9.577771549119891e-19,1.0516436395667856e-17,4.997652396491487e-17,1.7052168719126348e-15,6.458058062796215e-15,2.146419921102892e-14,6.958493742966419e-14,7.186873901187294e-14,1.734749330071453e-12,4.3022598283114106e-12,7.756989338943532e-12,2.431847634927898e-11,1.3475735823953162e-10,5.265225918400478e-10,1.7481438185246748e-09,5.483203823359342e-09,1.4666797982182288e-08,5.321016492322e-08
2020,7,24,12,0,26.7,83,553,279,6,21.7,139,79,3,167,73.97,69.25,0.16,944,5.7,233,1.7,1.0438710838560132,1.038146095254405,1.0442674061734436,1.09780132878785,1.1981958768303926,1.1903642366034262,1.1071361886279798,285.2833789434828,68.55301107255005,270,2.7260033467671472e-19,3.033610511020358e-18,1.4437481083272584e-17,4.935831148304494e-16,1.8714773259435832e-15,6.235272038763871e-15,1.9932862470872676e-14,2.0879324651964297e-14,5.048008691071137e-13,1.2358291151039065e-12,2.225777335881565e-12,7.0790335200206255e-12,3.926888089876641e-11,1.5330071748401457e-10,5.085288595806675e-10,1.591304919150847e-09,4.2505742394585445e-09,1.5385897174418192e-08
2020,7,24,13,0,25.3,40,229,68,9,22.4,40,6,3,40,83.9,82.94,0.16,945,5.8,233,1.5,1.0393909413443532,1.031259675947532,1.0380324930791465,1.0982600456970928,1.236383833756356,1.220820404666979,1.1130423490162062,288.53727790430264,19.55311817461562,270,1.381943245345851e-19,1.531985917200591e-18,7.174043219053028e-18,2.46355376047522e-16,9.317760414084043e-16,3.088805074458103e-15,9.857988840404433e-15,1.030741144358683e-14,2.4701768433295916e-13,6.022295670732666e-13,1.0815109823751895e-12,3.374722852470446e-12,1.8873516586149535e-11,7.340139408067534e-11,2.4274203147649845e-10,7.553623998283784e-10,2.004081816674962e-09,7.116717587149575e-09
2020,7,24,14,0,24.5,0,0,0,9,22.5,0,0,0,0,88.62,-9999,0.16,945,5.9,237,1.8,0,0,0,0,0,0,0,292.8068530930864,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,15,0,24,0,0,0,9,22.6,0,0,0,0,92.08,-9999,0.16,946,5.9,240,2,0,0,0,0,0,0,0,298.54107435840695,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,16,0,23.6,0,0,0,6,22.8,0,0,0,0,95,-9999,0.16,946,5.9,241,2.1,0,0,0,0,0,0,0,306.54793857322363,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,17,0,23.4,0,0,0,6,22.8,0,0,0,0,96.28,-9999,0.16,946,5.9,242,2.2,0,0,0,0,0,0,0,318.16983135707625,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,18,0,23.2,0,0,0,6,22.7,0,0,0,0,96.81,-9999,0.16,946,5.9,242,2.5,0,0,0,0,0,0,0,335.1150257696389,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,19,0,22.9,0,0,0,7,22.5,0,0,0,0,97.35,-9999,0.16,946,5.8,243,2.6,0,0,0,0,0,0,0,357.47165999071103,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,20,0,22.6,0,0,0,7,22.2,0,0,0,0,97.48,-9999,0.16,945,5.7,245,2.6,0,0,0,0,0,0,0,20.539786817919207,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,21,0,22.3,0,0,0,6,21.9,0,0,0,0,97.32,-9999,0.16,944,5.5,243,2.4,0,0,0,0,0,0,0,38.77179588633078,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,22,0,22,0,0,0,6,21.6,0,0,0,0,97.39,-9999,0.16,944,5.4,240,2,0,0,0,0,0,0,0,51.401651172601305,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,23,0,21.7,0,0,0,6,21.4,0,0,0,0,98.25,-9999,0.16,944,5.4,232,1.6,0,0,0,0,0,0,0,60.057539578214005,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,25,0,0,21.6,0,0,0,6,21.4,0,0,0,0,98.67,-9999,0.16,945,5.3,219,1.3,0,0,0,0,0,0,0,66.20606711496293,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,25,1,0,22.1,23,198,38,6,21.3,22,0,3,22,95.19,85.79,0.16,946,5.3,203,1.7,1.0634147402970522,1.0606548916841403,1.0515872146982874,1.1359391057599428,1.381642797830708,1.3948250878270063,1.1352252713132185,70.75739072895135,11.382688153670628,90,1.2521608338137267e-19,1.3879906676364896e-18,6.498761256656739e-18,2.233465718694439e-16,8.435998369773122e-16,2.79963996474995e-15,8.92243206754398e-15,9.209825239959551e-15,2.237404489812957e-13,5.45360036243293e-13,9.779008226314412e-13,3.0507157824682286e-12,1.6853532486504767e-11,6.55237839834094e-11,2.1922248137110719e-10,6.737274779677595e-10,1.7867362855473482e-09,6.428241690850314e-09
2020,7,25,2,0,23.1,62,581,240,6,21,116,63,3,135,87.98,72.2,0.16,946,5.3,193,1.7,1.0448283842375727,1.0390950998865105,1.0450040897715063,1.0965632488188368,1.1945657080116188,1.1864492522937915,1.1058593859805095,74.22701246459769,71.54271340138648,90,1.9894775442159462e-19,2.2182271405063113e-18,1.0421437571327034e-17,3.6139466653729554e-16,1.3708167341005903e-15,4.569228214638978e-15,1.461078242072033e-14,1.5097727730893733e-14,3.703255753179425e-13,9.069339194870001e-13,1.6339488117804672e-12,5.12575143120897e-12,2.8439158127473854e-11,1.1103065331086203e-10,3.73724435865981e-10,1.1545316667227711e-09,3.0797150599429854e-09,1.1148531589738742e-08
2020,7,25,3,0,24.3,81,740,470,6,20.6,228,130,3,296,79.72,58.3,0.16,947,5.3,183,1.5,1.0381518568167625,1.0330875263148067,1.0395051654530825,1.0893693613592759,1.1817554074246253,1.174831707287759,1.0984901445326514,76.87478105781952,57.610851688844726,90,7.3313827309381805e-19,8.051085550262438e-18,3.821629450159398e-17,1.3039320435148852e-15,5.0106004374440304e-15,1.6435621067914894e-14,5.3281565808524466e-14,5.5033423252291787e-14,1.3457648198625257e-12,3.2925235429081216e-12,5.9351279923124076e-12,1.8601355325384017e-11,1.0317895493977472e-10,4.023599950172648e-10,1.3556514321371234e-09,4.184106102882306e-09,1.1170332030566999e-08,4.05335224476445e-08
2020,7,25,4,0,25.7,92,823,681,6,20.3,337,175,3,463,72.29,44.25,0.16,947,5.3,172,1.4,1.0304786658131886,1.0257090924262164,1.0326522328584753,1.0808701554463305,1.1720544465540295,1.165165605039608,1.0905429952429866,78.73802654314727,43.691125726370004,90,2.344315490391251e-18,2.579707221968554e-17,1.2251995064787154e-16,4.193366046290101e-15,1.6161142361945886e-14,5.3134624550143016e-14,1.7284641438545253e-13,1.7969371862949413e-13,4.428228846851218e-12,1.0938150919844895e-11,2.0063769893104934e-11,6.578364756523701e-11,3.5837723251615255e-10,1.451901669932498e-09,4.929293253195314e-09,1.5969135953230006e-08,4.9520315770962514e-08,1.7558650104125777e-07
2020,7,25,5,0,27,100,867,849,6,20.4,428,201,3,602,67.21,30.13,0.16,946,5.3,167,1.7,1.0248831755354397,1.0202665715578045,1.0276227202139017,1.0747395431130005,1.1664798762944095,1.159355781774576,1.085027996141645,79.44833370564288,29.707522993108093,90,1.3854754593464118e-17,2.0753494336269648e-16,9.375932861337977e-16,2.4898454136373348e-14,1.2149053523094988e-13,4.045438034981224e-13,1.3794336514600879e-12,2.0508100567946524e-12,3.731770002175746e-11,1.0075234449861532e-10,2.15553392100719e-10,9.636885222560251e-10,3.842582392704729e-09,1.7697036606002775e-08,5.383443388555696e-08,1.8672494958861283e-07,7.258556113850225e-07,2.1071409840373395e-06
2020,7,25,6,0,28,106,888,959,6,20.5,488,215,3,695,63.97,16.04,0.16,946,5.3,167,1.7,1.0218998479636887,1.017274576291545,1.0251484664032595,1.0722221268742358,1.1670373622077361,1.1594528316412,1.08331682614628,76.78613462804418,15.634813407030862,90,5.965354003591423e-16,8.840863019537249e-15,3.5349798088033375e-14,5.831452225342281e-13,3.013742205581868e-12,9.058602267587233e-12,2.86586521078708e-11,4.701304178340027e-11,5.834566466634888e-10,1.4586963238807035e-09,2.9056371405834547e-09,1.2074653521489852e-08,4.211825045093819e-08,1.7729410154968716e-07,4.809826690950883e-07,1.5108667152540627e-06,5.2882656044846435e-06,1.3768761460296405e-05
2020,7,25,7,0,28.7,109,893,1000,6,20.6,513,218,3,730,61.78,3.33,0.16,945,5.4,165,1.6,1.0196223422852135,1.0151570870329416,1.0229529582831445,1.0679348688735357,1.1608210284834668,1.1530233513242236,1.079242996490909,26.687756077401104,1.497691638261827,90,2.5714982526314144e-15,3.494529418923371e-14,1.3457792094602397e-13,1.977322901070909e-12,9.812259874465883e-12,2.8327227781739377e-11,8.617304015365239e-11,1.419632250881758e-10,1.556614447039128e-09,3.736988582586917e-09,7.14301063314816e-09,2.829789958241434e-08,9.687638465813298e-08,3.908156151295278e-07,1.0104630536314186e-06,3.0808873752848987e-06,1.025935911250351e-05,2.5529598908145404e-05
2020,7,25,8,0,29.1,108,887,972,8,20.7,497,215,3,707,60.51,13.09,0.16,944,5.4,161,1.6,1.0213631554766658,1.016748765993876,1.024641002104162,1.0715712399668516,1.1663731836994602,1.158718005289293,1.082754637730618,285.10301105746987,12.647517977984208,270,8.758543700472852e-16,1.2692662832516412e-14,5.0865858849976935e-14,8.038828129593633e-13,4.114284833739011e-12,1.2241627696344114e-11,3.833685949054285e-11,6.357695763940636e-11,7.571875631609113e-10,1.873744252753372e-09,3.6928734427125758e-09,1.5354750373070375e-08,5.313918539954254e-08,2.2128575112692345e-07,5.872332832399034e-07,1.846859591142205e-06,6.388711929940823e-06,1.6497850878952977e-05
2020,7,25,9,0,28.9,106,864,875,8,20.7,444,203,3,625,61.16,27.14,0.16,944,5.5,161,1.5,1.0239212008232785,1.0192694029867997,1.0267865995603578,1.0744461390093818,1.1673865385147226,1.160164075107474,1.084941427895386,280.5931286240156,26.740990204462605,270,3.605562415754693e-17,5.853590772694344e-16,2.570511918277709e-15,5.587045937048516e-14,2.9381136316157123e-13,9.525396103487351e-13,3.219748279981722e-12,5.216621833747297e-12,8.146014358545722e-11,2.1779141245603358e-10,4.638860501926633e-10,2.1024883242176304e-09,7.912579494068155e-09,3.585107188407802e-08,1.035698428893623e-07,3.5527123609142594e-07,1.3566283195095833e-06,3.7889857271764946e-06
